"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"34007606400","Census Tract 6064, Camden County, New Jersey",2962,225000,2708,0,0,42,0,196,91.4,0,0,1.4,0,6.6,8.6,996,937,59,94.08,5.92,149,788,0,59,149,847,15.9,0,15,"Less than 25% P.O.C.","$96000 or more"
"34007606500","Census Tract 6065, Camden County, New Jersey",2885,65273,159,2320,0,14,0,256,5.5,80.4,0,0.5,0,8.9,94.5,1159,716,443,61.78,38.22,67,649,51,392,118,1041,9.4,11.5,10.2,"75% or more P.O.C.","$51000 - $72000"
"34007606600","Census Tract 6066, Camden County, New Jersey",2412,85692,2260,0,0,8,0,113,93.7,0,0,0.3,0,4.7,6.3,1010,659,351,65.25,34.75,90,569,0,351,90,920,13.7,0,8.9,"Less than 25% P.O.C.","$72000 - $96000"
"34007606700","Census Tract 6067, Camden County, New Jersey",4304,75833,3659,200,0,78,0,220,85,4.6,0,1.8,0,5.1,15,1864,1049,815,56.28,43.72,79,970,23,792,102,1762,7.5,2.8,5.5,"Less than 25% P.O.C.","$72000 - $96000"
"34007606800","Census Tract 6068, Camden County, New Jersey",3919,75132,2771,29,0,772,0,309,70.7,0.7,0,19.7,0,7.9,29.3,1400,1196,204,85.43,14.57,120,1076,0,204,120,1280,10,0,8.6,"25% - 50% P.O.C.","$72000 - $96000"
"34007607000","Census Tract 6070, Camden County, New Jersey",4494,51875,3534,126,0,270,0,483,78.6,2.8,0,6,0,10.7,21.4,1784,857,927,48.04,51.96,86,771,80,847,166,1618,10,8.6,9.3,"Less than 25% P.O.C.","$51000 - $72000"
"34007607100","Census Tract 6071, Camden County, New Jersey",3845,76146,3177,159,0,202,0,307,82.6,4.1,0,5.3,0,8,17.4,1380,1155,225,83.7,16.3,132,1023,33,192,165,1215,11.4,14.7,12,"Less than 25% P.O.C.","$72000 - $96000"
"34007607200","Census Tract 6072, Camden County, New Jersey",4482,61979,2953,613,0,164,0,709,65.9,13.7,0,3.7,0,15.8,34.1,1778,1011,767,56.86,43.14,120,891,26,741,146,1632,11.9,3.4,8.2,"25% - 50% P.O.C.","$51000 - $72000"
"34007607300","Census Tract 6073, Camden County, New Jersey",4272,60000,2831,721,0,184,0,484,66.3,16.9,0,4.3,0,11.3,33.7,1680,1088,592,64.76,35.24,62,1026,90,502,152,1528,5.7,15.2,9,"25% - 50% P.O.C.","$51000 - $72000"
"34007607401","Census Tract 6074.01, Camden County, New Jersey",2622,60357,1725,417,0,31,0,347,65.8,15.9,0,1.2,0,13.2,34.2,1182,801,381,67.77,32.23,20,781,10,371,30,1152,2.5,2.6,2.5,"25% - 50% P.O.C.","$51000 - $72000"
"34007607402","Census Tract 6074.02, Camden County, New Jersey",2826,74848,1363,932,0,91,0,324,48.2,33,0,3.2,0,11.5,51.8,1054,804,250,76.28,23.72,73,731,5,245,78,976,9.1,2,7.4,"50% - 75% P.O.C.","$72000 - $96000"
"34007607502","Census Tract 6075.02, Camden County, New Jersey",5491,113319,3996,412,147,661,0,233,72.8,7.5,2.7,12,0,4.2,27.2,2043,1790,253,87.62,12.38,99,1691,0,253,99,1944,5.5,0,4.8,"25% - 50% P.O.C.","$96000 or more"
"34007607503","Census Tract 6075.03, Camden County, New Jersey",6493,103806,4285,327,0,1392,0,178,66,5,0,21.4,0,2.7,34,2182,1709,473,78.32,21.68,292,1417,10,463,302,1880,17.1,2.1,13.8,"25% - 50% P.O.C.","$96000 or more"
"34007607504","Census Tract 6075.04, Camden County, New Jersey",3531,184750,2892,98,0,368,0,120,81.9,2.8,0,10.4,0,3.4,18.1,1152,1131,21,98.18,1.82,132,999,0,21,132,1020,11.7,0,11.5,"Less than 25% P.O.C.","$96000 or more"
"34007607505","Census Tract 6075.05, Camden County, New Jersey",4131,144414,3159,108,0,684,0,32,76.5,2.6,0,16.6,0,0.8,23.5,1381,1332,49,96.45,3.55,161,1171,0,49,161,1220,12.1,0,11.7,"Less than 25% P.O.C.","$96000 or more"
"34007607506","Census Tract 6075.06, Camden County, New Jersey",3618,90486,1026,947,0,1182,0,197,28.4,26.2,0,32.7,0,5.4,71.6,1342,625,717,46.57,53.43,54,571,55,662,109,1233,8.6,7.7,8.1,"50% - 75% P.O.C.","$72000 - $96000"
"34007607507","Census Tract 6075.07, Camden County, New Jersey",5948,58457,2650,932,0,1417,0,634,44.6,15.7,0,23.8,0,10.7,55.4,2914,763,2151,26.18,73.82,138,625,77,2074,215,2699,18.1,3.6,7.4,"50% - 75% P.O.C.","$51000 - $72000"
"34007607600","Census Tract 6076, Camden County, New Jersey",2169,85438,1906,31,0,47,0,151,87.9,1.4,0,2.2,0,7,12.1,763,730,33,95.67,4.33,88,642,16,17,104,659,12.1,48.5,13.6,"Less than 25% P.O.C.","$72000 - $96000"
"34007607701","Census Tract 6077.01, Camden County, New Jersey",5809,30351,1041,2367,0,0,0,2138,17.9,40.7,0,0,0,36.8,82.1,2410,566,1844,23.49,76.51,75,491,34,1810,109,2301,13.3,1.8,4.5,"75% or more P.O.C.","Less than $51000"
"34007607702","Census Tract 6077.02, Camden County, New Jersey",3942,53851,1959,1072,0,68,0,684,49.7,27.2,0,1.7,0,17.4,50.3,1594,746,848,46.8,53.2,81,665,9,839,90,1504,10.9,1.1,5.6,"50% - 75% P.O.C.","$51000 - $72000"
"34007607801","Census Tract 6078.01, Camden County, New Jersey",5221,44784,1675,2015,0,217,0,1031,32.1,38.6,0,4.2,0,19.7,67.9,2656,1053,1603,39.65,60.35,60,993,28,1575,88,2568,5.7,1.7,3.3,"50% - 75% P.O.C.","Less than $51000"
"34007607802","Census Tract 6078.02, Camden County, New Jersey",2348,66855,1402,517,31,19,0,307,59.7,22,1.3,0.8,0,13.1,40.3,930,669,261,71.94,28.06,27,642,39,222,66,864,4,14.9,7.1,"25% - 50% P.O.C.","$51000 - $72000"
"34007607900","Census Tract 6079, Camden County, New Jersey",1959,89375,1750,55,0,38,0,56,89.3,2.8,0,1.9,0,2.9,10.7,696,573,123,82.33,17.67,87,486,6,117,93,603,15.2,4.9,13.4,"Less than 25% P.O.C.","$72000 - $96000"
"34007608001","Census Tract 6080.01, Camden County, New Jersey",3455,61324,2137,635,0,286,0,297,61.9,18.4,0,8.3,0,8.6,38.1,1330,864,466,64.96,35.04,106,758,11,455,117,1213,12.3,2.4,8.8,"25% - 50% P.O.C.","$51000 - $72000"
"34007608202","Census Tract 6082.02, Camden County, New Jersey",3720,88167,2866,383,0,80,0,264,77,10.3,0,2.2,0,7.1,23,1336,1145,191,85.7,14.3,129,1016,15,176,144,1192,11.3,7.9,10.8,"Less than 25% P.O.C.","$72000 - $96000"
"34007608205","Census Tract 6082.05, Camden County, New Jersey",3723,101929,3502,125,0,23,0,61,94.1,3.4,0,0.6,0,1.6,5.9,1315,1279,36,97.26,2.74,103,1176,0,36,103,1212,8.1,0,7.8,"Less than 25% P.O.C.","$96000 or more"
"34007608206","Census Tract 6082.06, Camden County, New Jersey",3607,92214,2744,294,7,25,0,410,76.1,8.2,0.2,0.7,0,11.4,23.9,1258,1083,175,86.09,13.91,74,1009,73,102,147,1111,6.8,41.7,11.7,"Less than 25% P.O.C.","$72000 - $96000"
"34007608209","Census Tract 6082.09, Camden County, New Jersey",3262,69613,2245,704,0,159,0,92,68.8,21.6,0,4.9,0,2.8,31.2,1389,859,530,61.84,38.16,48,811,19,511,67,1322,5.6,3.6,4.8,"25% - 50% P.O.C.","$51000 - $72000"
"34007608210","Census Tract 6082.10, Camden County, New Jersey",3637,47617,1632,1064,0,162,0,598,44.9,29.3,0,4.5,0,16.4,55.1,1547,401,1146,25.92,74.08,41,360,82,1064,123,1424,10.2,7.2,8,"50% - 75% P.O.C.","Less than $51000"
"34007608211","Census Tract 6082.11, Camden County, New Jersey",5836,68214,2827,1575,0,399,20,812,48.4,27,0,6.8,0.3,13.9,51.6,2158,1484,674,68.77,31.23,132,1352,111,563,243,1915,8.9,16.5,11.3,"50% - 75% P.O.C.","$51000 - $72000"
"34007608302","Census Tract 6083.02, Camden County, New Jersey",4545,62536,3751,307,0,0,0,284,82.5,6.8,0,0,0,6.2,17.5,1979,978,1001,49.42,50.58,129,849,39,962,168,1811,13.2,3.9,8.5,"Less than 25% P.O.C.","$51000 - $72000"
"34007608303","Census Tract 6083.03, Camden County, New Jersey",2891,53581,2175,447,0,7,0,163,75.2,15.5,0,0.2,0,5.6,24.8,1018,593,425,58.25,41.75,54,539,69,356,123,895,9.1,16.2,12.1,"Less than 25% P.O.C.","$51000 - $72000"
"34007608304","Census Tract 6083.04, Camden County, New Jersey",6277,68846,4750,724,13,203,0,571,75.7,11.5,0.2,3.2,0,9.1,24.3,2660,1919,741,72.14,27.86,127,1792,75,666,202,2458,6.6,10.1,7.6,"Less than 25% P.O.C.","$51000 - $72000"
"34007608401","Census Tract 6084.01, Camden County, New Jersey",3999,95568,3186,361,0,123,0,240,79.7,9,0,3.1,0,6,20.3,1236,1191,45,96.36,3.64,219,972,25,20,244,992,18.4,55.6,19.7,"Less than 25% P.O.C.","$72000 - $96000"
"34007608402","Census Tract 6084.02, Camden County, New Jersey",3882,100167,2622,625,0,216,0,278,67.5,16.1,0,5.6,0,7.2,32.5,1292,1241,51,96.05,3.95,207,1034,0,51,207,1085,16.7,0,16,"25% - 50% P.O.C.","$96000 or more"
"34007608403","Census Tract 6084.03, Camden County, New Jersey",7490,125369,3977,2335,0,242,0,505,53.1,31.2,0,3.2,0,6.7,46.9,2242,1914,328,85.37,14.63,330,1584,79,249,409,1833,17.2,24.1,18.2,"25% - 50% P.O.C.","$96000 or more"
"34007608404","Census Tract 6084.04, Camden County, New Jersey",6673,95854,4106,1658,0,260,0,451,61.5,24.8,0,3.9,0,6.8,38.5,2340,1949,391,83.29,16.71,269,1680,93,298,362,1978,13.8,23.8,15.5,"25% - 50% P.O.C.","$72000 - $96000"
"34007608503","Census Tract 6085.03, Camden County, New Jersey",2945,51373,1224,1345,0,45,0,149,41.6,45.7,0,1.5,0,5.1,58.4,1244,579,665,46.54,53.46,73,506,0,665,73,1171,12.6,0,5.9,"50% - 75% P.O.C.","$51000 - $72000"
"34007608504","Census Tract 6085.04, Camden County, New Jersey",3244,39870,1505,1071,0,82,0,464,46.4,33,0,2.5,0,14.3,53.6,1596,639,957,40.04,59.96,30,609,30,927,60,1536,4.7,3.1,3.8,"50% - 75% P.O.C.","Less than $51000"
"34007608600","Census Tract 6086, Camden County, New Jersey",4918,53281,2253,1743,12,97,0,683,45.8,35.4,0.2,2,0,13.9,54.2,1831,970,861,52.98,47.02,99,871,33,828,132,1699,10.2,3.8,7.2,"50% - 75% P.O.C.","$51000 - $72000"
"34007608700","Census Tract 6087, Camden County, New Jersey",7539,97003,6525,270,0,143,0,328,86.5,3.6,0,1.9,0,4.4,13.5,2902,2537,365,87.42,12.58,271,2266,33,332,304,2598,10.7,9,10.5,"Less than 25% P.O.C.","$96000 or more"
"34007608800","Census Tract 6088, Camden County, New Jersey",5553,67654,3581,655,0,442,35,802,64.5,11.8,0,8,0.6,14.4,35.5,1957,1333,624,68.11,31.89,159,1174,125,499,284,1673,11.9,20,14.5,"25% - 50% P.O.C.","$51000 - $72000"
"34007608901","Census Tract 6089.01, Camden County, New Jersey",6038,105051,4840,422,0,102,0,546,80.2,7,0,1.7,0,9,19.8,1976,1790,186,90.59,9.41,374,1416,0,186,374,1602,20.9,0,18.9,"Less than 25% P.O.C.","$96000 or more"
"34007608903","Census Tract 6089.03, Camden County, New Jersey",3244,102619,3051,92,0,35,0,11,94.1,2.8,0,1.1,0,0.3,5.9,1064,1027,37,96.52,3.48,142,885,0,37,142,922,13.8,0,13.3,"Less than 25% P.O.C.","$96000 or more"
"34007608904","Census Tract 6089.04, Camden County, New Jersey",1420,112868,1358,1,0,0,0,60,95.6,0.1,0,0,0,4.2,4.4,497,478,19,96.18,3.82,58,420,0,19,58,439,12.1,0,11.7,"Less than 25% P.O.C.","$96000 or more"
"34007609000","Census Tract 6090, Camden County, New Jersey",1489,55556,733,463,18,0,0,234,49.2,31.1,1.2,0,0,15.7,50.8,544,420,124,77.21,22.79,39,381,1,123,40,504,9.3,0.8,7.4,"50% - 75% P.O.C.","$51000 - $72000"
"34007609103","Census Tract 6091.03, Camden County, New Jersey",5079,69262,3188,1233,8,106,0,313,62.8,24.3,0.2,2.1,0,6.2,37.2,1859,1426,433,76.71,23.29,139,1287,36,397,175,1684,9.7,8.3,9.4,"25% - 50% P.O.C.","$51000 - $72000"
"34007609201","Census Tract 6092.01, Camden County, New Jersey",4474,77125,2299,1532,0,0,0,557,51.4,34.2,0,0,0,12.4,48.6,1721,1290,431,74.96,25.04,86,1204,21,410,107,1614,6.7,4.9,6.2,"25% - 50% P.O.C.","$72000 - $96000"
"34007609202","Census Tract 6092.02, Camden County, New Jersey",5139,61754,902,2924,0,92,0,826,17.6,56.9,0,1.8,0,16.1,82.4,1674,1125,549,67.2,32.8,221,904,97,452,318,1356,19.6,17.7,19,"75% or more P.O.C.","$51000 - $72000"
"34007609203","Census Tract 6092.03, Camden County, New Jersey",9032,95181,3413,3405,0,599,0,1187,37.8,37.7,0,6.6,0,13.1,62.2,3161,2684,477,84.91,15.09,377,2307,17,460,394,2767,14,3.6,12.5,"50% - 75% P.O.C.","$72000 - $96000"
"34007609204","Census Tract 6092.04, Camden County, New Jersey",4375,48958,450,3094,0,85,0,679,10.3,70.7,0,1.9,0,15.5,89.7,1389,831,558,59.83,40.17,112,719,130,428,242,1147,13.5,23.3,17.4,"75% or more P.O.C.","Less than $51000"
"34007609205","Census Tract 6092.05, Camden County, New Jersey",5980,90368,3860,1244,26,3,0,679,64.5,20.8,0.4,0.1,0,11.4,35.5,2122,1782,340,83.98,16.02,248,1534,35,305,283,1839,13.9,10.3,13.3,"25% - 50% P.O.C.","$72000 - $96000"
"34007610300","Census Tract 6103, Camden County, New Jersey",1881,27092,492,841,0,92,0,406,26.2,44.7,0,4.9,0,21.6,73.8,871,133,738,15.27,84.73,0,133,0,738,0,871,0,0,0,"50% - 75% P.O.C.","Less than $51000"
"34007610400","Census Tract 6104, Camden County, New Jersey",4992,26028,611,2422,0,179,0,1628,12.2,48.5,0,3.6,0,32.6,87.8,1251,637,614,50.92,49.08,13,624,77,537,90,1161,2,12.5,7.2,"75% or more P.O.C.","Less than $51000"
"34007610500","Census Tract 6105, Camden County, New Jersey",7373,69484,1075,1446,0,792,0,4042,14.6,19.6,0,10.7,0,54.8,85.4,1965,1449,516,73.74,26.26,361,1088,192,324,553,1412,24.9,37.2,28.1,"75% or more P.O.C.","$51000 - $72000"
"34007610600","Census Tract 6106, Camden County, New Jersey",1226,55536,686,167,0,156,0,195,56,13.6,0,12.7,0,15.9,44,640,111,529,17.34,82.66,18,93,0,529,18,622,16.2,0,2.8,"25% - 50% P.O.C.","$51000 - $72000"
"34007610800","Census Tract 6108, Camden County, New Jersey",2727,55833,1172,959,0,104,0,472,43,35.2,0,3.8,0,17.3,57,1034,811,223,78.43,21.57,90,721,0,223,90,944,11.1,0,8.7,"50% - 75% P.O.C.","$51000 - $72000"
"34007610900","Census Tract 6109, Camden County, New Jersey",3297,68553,3023,112,0,14,0,132,91.7,3.4,0,0.4,0,4,8.3,1430,757,673,52.94,47.06,89,668,10,663,99,1331,11.8,1.5,6.9,"Less than 25% P.O.C.","$51000 - $72000"
"34007611000","Census Tract 6110, Camden County, New Jersey",6347,53911,4597,360,0,418,0,772,72.4,5.7,0,6.6,0,12.2,27.6,2188,1242,946,56.76,43.24,108,1134,262,684,370,1818,8.7,27.7,16.9,"25% - 50% P.O.C.","$51000 - $72000"
"34007611100","Census Tract 6111, Camden County, New Jersey",2985,61122,2248,68,0,254,0,388,75.3,2.3,0,8.5,0,13,24.7,1208,708,500,58.61,41.39,96,612,26,474,122,1086,13.6,5.2,10.1,"Less than 25% P.O.C.","$51000 - $72000"
"34007611200","Census Tract 6112, Camden County, New Jersey",4504,85975,3761,214,0,202,0,256,83.5,4.8,0,4.5,0,5.7,16.5,1635,1250,385,76.45,23.55,159,1091,21,364,180,1455,12.7,5.5,11,"Less than 25% P.O.C.","$72000 - $96000"
"34007611300","Census Tract 6113, Camden County, New Jersey",4163,61765,3308,247,0,188,0,365,79.5,5.9,0,4.5,0,8.8,20.5,1478,1151,327,77.88,22.12,114,1037,15,312,129,1349,9.9,4.6,8.7,"Less than 25% P.O.C.","$51000 - $72000"
"34007611400","Census Tract 6114, Camden County, New Jersey",4258,72447,3165,599,0,84,0,246,74.3,14.1,0,2,0,5.8,25.7,1592,1460,132,91.71,8.29,47,1413,34,98,81,1511,3.2,25.8,5.1,"25% - 50% P.O.C.","$72000 - $96000"
"34007611500","Census Tract 6115, Camden County, New Jersey",4750,81027,3890,318,0,133,0,326,81.9,6.7,0,2.8,0,6.9,18.1,1645,1428,217,86.81,13.19,82,1346,0,217,82,1563,5.7,0,5,"Less than 25% P.O.C.","$72000 - $96000"
"34007611600","Census Tract 6116, Camden County, New Jersey",4007,32190,2599,911,0,0,0,423,64.9,22.7,0,0,0,10.6,35.1,1994,480,1514,24.07,75.93,50,430,0,1514,50,1944,10.4,0,2.5,"25% - 50% P.O.C.","Less than $51000"
"34007611700","Census Tract 6117, Camden County, New Jersey",2955,87917,2748,71,0,18,0,118,93,2.4,0,0.6,0,4,7,1095,824,271,75.25,24.75,95,729,0,271,95,1000,11.5,0,8.7,"Less than 25% P.O.C.","$72000 - $96000"
"34009020101","Census Tract 201.01, Cape May County, New Jersey",3733,68869,2643,341,2,84,0,432,70.8,9.1,0.1,2.3,0,11.6,29.2,1757,1132,625,64.43,35.57,44,1088,43,582,87,1670,3.9,6.9,5,"25% - 50% P.O.C.","$51000 - $72000"
"34009020102","Census Tract 201.02, Cape May County, New Jersey",2048,74167,1958,2,0,0,0,88,95.6,0.1,0,0,0,4.3,4.4,1000,704,296,70.4,29.6,108,596,0,296,108,892,15.3,0,10.8,"Less than 25% P.O.C.","$72000 - $96000"
"34009020201","Census Tract 202.01, Cape May County, New Jersey",1506,109286,1278,0,0,69,0,137,84.9,0,0,4.6,0,9.1,15.1,592,505,87,85.3,14.7,52,453,44,43,96,496,10.3,50.6,16.2,"Less than 25% P.O.C.","$96000 or more"
"34009020203","Census Tract 202.03, Cape May County, New Jersey",2154,76250,2109,16,0,0,0,29,97.9,0.7,0,0,0,1.3,2.1,1020,660,360,64.71,35.29,38,622,9,351,47,973,5.8,2.5,4.6,"Less than 25% P.O.C.","$72000 - $96000"
"34009020205","Census Tract 202.05, Cape May County, New Jersey",849,101719,840,0,0,0,0,9,98.9,0,0,0,0,1.1,1.1,473,418,55,88.37,11.63,8,410,0,55,8,465,1.9,0,1.7,"Less than 25% P.O.C.","$96000 or more"
"34009020206","Census Tract 202.06, Cape May County, New Jersey",842,90536,842,0,0,0,0,0,100,0,0,0,0,0,0,411,327,84,79.56,20.44,21,306,1,83,22,389,6.4,1.2,5.4,"Less than 25% P.O.C.","$72000 - $96000"
"34009020301","Census Tract 203.01, Cape May County, New Jersey",4520,85156,4362,14,0,10,0,119,96.5,0.3,0,0.2,0,2.6,3.5,1882,1638,244,87.04,12.96,131,1507,30,214,161,1721,8,12.3,8.6,"Less than 25% P.O.C.","$72000 - $96000"
"34009020302","Census Tract 203.02, Cape May County, New Jersey",4519,102112,4370,2,0,50,0,30,96.7,0,0,1.1,0,0.7,3.3,1823,1722,101,94.46,5.54,87,1635,0,101,87,1736,5.1,0,4.8,"Less than 25% P.O.C.","$96000 or more"
"34009020400","Census Tract 204, Cape May County, New Jersey",2847,80486,2716,0,0,0,0,109,95.4,0,0,0,0,3.8,4.6,1137,925,212,81.35,18.65,113,812,36,176,149,988,12.2,17,13.1,"Less than 25% P.O.C.","$72000 - $96000"
"34009020500","Census Tract 205, Cape May County, New Jersey",2341,39615,1087,514,9,34,0,662,46.4,22,0.4,1.5,0,28.3,53.6,804,458,346,56.97,43.03,16,442,78,268,94,710,3.5,22.5,11.7,"50% - 75% P.O.C.","Less than $51000"
"34009020600","Census Tract 206, Cape May County, New Jersey",2184,64632,2080,0,0,0,0,104,95.2,0,0,0,0,4.8,4.8,833,682,151,81.87,18.13,59,623,77,74,136,697,8.7,51,16.3,"Less than 25% P.O.C.","$51000 - $72000"
"34009020700","Census Tract 207, Cape May County, New Jersey",4020,80833,3589,20,0,63,0,330,89.3,0.5,0,1.6,0,8.2,10.7,1472,1325,147,90.01,9.99,141,1184,88,59,229,1243,10.6,59.9,15.6,"Less than 25% P.O.C.","$72000 - $96000"
"34009020800","Census Tract 208, Cape May County, New Jersey",2147,73403,2105,0,0,15,0,27,98,0,0,0.7,0,1.3,2,1111,1008,103,90.73,9.27,11,997,19,84,30,1081,1.1,18.4,2.7,"Less than 25% P.O.C.","$72000 - $96000"
"34009020901","Census Tract 209.01, Cape May County, New Jersey",885,99375,875,1,0,3,0,6,98.9,0.1,0,0.3,0,0.7,1.1,476,429,47,90.13,9.87,11,418,0,47,11,465,2.6,0,2.3,"Less than 25% P.O.C.","$96000 or more"
"34009020902","Census Tract 209.02, Cape May County, New Jersey",1406,95556,1385,2,0,1,0,18,98.5,0.1,0,0.1,0,1.3,1.5,726,675,51,92.98,7.02,13,662,0,51,13,713,1.9,0,1.8,"Less than 25% P.O.C.","$72000 - $96000"
"34009021001","Census Tract 210.01, Cape May County, New Jersey",2143,90234,1788,208,0,6,0,73,83.4,9.7,0,0.3,0,3.4,16.6,747,624,123,83.53,16.47,86,538,23,100,109,638,13.8,18.7,14.6,"Less than 25% P.O.C.","$72000 - $96000"
"34009021002","Census Tract 210.02, Cape May County, New Jersey",3468,76705,3076,360,0,14,0,18,88.7,10.4,0,0.4,0,0.5,11.3,1330,1173,157,88.2,11.8,51,1122,0,157,51,1279,4.3,0,3.8,"Less than 25% P.O.C.","$72000 - $96000"
"34009021100","Census Tract 211, Cape May County, New Jersey",4617,62781,3820,272,0,28,0,325,82.7,5.9,0,0.6,0,7,17.3,2069,1493,576,72.16,27.84,57,1436,0,576,57,2012,3.8,0,2.8,"Less than 25% P.O.C.","$51000 - $72000"
"34009021300","Census Tract 213, Cape May County, New Jersey",3812,50422,3601,116,0,0,0,80,94.5,3,0,0,0,2.1,5.5,1974,1517,457,76.85,23.15,75,1442,0,457,75,1899,4.9,0,3.8,"Less than 25% P.O.C.","Less than $51000"
"34009021400","Census Tract 214, Cape May County, New Jersey",3518,40513,2568,231,0,59,0,525,73,6.6,0,1.7,0,14.9,27,1641,776,865,47.29,52.71,80,696,57,808,137,1504,10.3,6.6,8.3,"25% - 50% P.O.C.","Less than $51000"
"34009021500","Census Tract 215, Cape May County, New Jersey",1909,58152,1308,128,0,66,0,378,68.5,6.7,0,3.5,0,19.8,31.5,880,453,427,51.48,48.52,11,442,51,376,62,818,2.4,11.9,7,"25% - 50% P.O.C.","$51000 - $72000"
"34009021600","Census Tract 216, Cape May County, New Jersey",3096,60982,2785,0,0,0,0,259,90,0,0,0,0,8.4,10,1460,1059,401,72.53,27.47,83,976,0,401,83,1377,7.8,0,5.7,"Less than 25% P.O.C.","$51000 - $72000"
"34009021701","Census Tract 217.01, Cape May County, New Jersey",2715,73411,2534,18,0,0,0,94,93.3,0.7,0,0,0,3.5,6.7,1161,817,344,70.37,29.63,81,736,0,344,81,1080,9.9,0,7,"Less than 25% P.O.C.","$72000 - $96000"
"34009021702","Census Tract 217.02, Cape May County, New Jersey",2375,74840,2248,1,0,48,0,0,94.7,0,0,2,0,0,5.3,1113,947,166,85.09,14.91,21,926,0,166,21,1092,2.2,0,1.9,"Less than 25% P.O.C.","$72000 - $96000"
"34009021803","Census Tract 218.03, Cape May County, New Jersey",2924,51627,2718,31,0,10,0,165,93,1.1,0,0.3,0,5.6,7,1514,1250,264,82.56,17.44,47,1203,0,264,47,1467,3.8,0,3.1,"Less than 25% P.O.C.","$51000 - $72000"
"34009021804","Census Tract 218.04, Cape May County, New Jersey",5845,59155,4726,15,0,0,0,801,80.9,0.3,0,0,0,13.7,19.1,2314,1843,471,79.65,20.35,184,1659,59,412,243,2071,10,12.5,10.5,"Less than 25% P.O.C.","$51000 - $72000"
"34009021805","Census Tract 218.05, Cape May County, New Jersey",4458,80889,3916,60,0,142,0,340,87.8,1.3,0,3.2,0,7.6,12.2,1850,1655,195,89.46,10.54,168,1487,15,180,183,1667,10.2,7.7,9.9,"Less than 25% P.O.C.","$72000 - $96000"
"34009021806","Census Tract 218.06, Cape May County, New Jersey",2546,62926,2348,198,0,0,0,0,92.2,7.8,0,0,0,0,7.8,1157,895,262,77.36,22.64,28,867,49,213,77,1080,3.1,18.7,6.7,"Less than 25% P.O.C.","$51000 - $72000"
"34009021900","Census Tract 219, Cape May County, New Jersey",2059,92022,1857,62,0,22,0,20,90.2,3,0,1.1,0,1,9.8,909,799,110,87.9,12.1,19,780,17,93,36,873,2.4,15.5,4,"Less than 25% P.O.C.","$72000 - $96000"
"34009022000","Census Tract 220, Cape May County, New Jersey",3463,55700,2724,96,9,2,0,579,78.7,2.8,0.3,0.1,0,16.7,21.3,1354,780,574,57.61,42.39,8,772,46,528,54,1300,1,8,4,"Less than 25% P.O.C.","$51000 - $72000"
"34009022101","Census Tract 221.01, Cape May County, New Jersey",1670,59173,1375,85,0,0,0,207,82.3,5.1,0,0,0,12.4,17.7,665,567,98,85.26,14.74,10,557,0,98,10,655,1.8,0,1.5,"Less than 25% P.O.C.","$51000 - $72000"
"34009022102","Census Tract 221.02, Cape May County, New Jersey",6467,62422,3742,1331,0,134,0,1189,57.9,20.6,0,2.1,0,18.4,42.1,2516,1933,583,76.83,23.17,159,1774,171,412,330,2186,8.2,29.3,13.1,"25% - 50% P.O.C.","$51000 - $72000"
"34009990100","Census Tract 9901, Cape May County, New Jersey",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"34011010101","Census Tract 101.01, Cumberland County, New Jersey",2514,74150,2180,83,0,0,0,82,86.7,3.3,0,0,0,3.3,13.3,963,876,87,90.97,9.03,30,846,0,87,30,933,3.4,0,3.1,"Less than 25% P.O.C.","$72000 - $96000"
"34011010103","Census Tract 101.03, Cumberland County, New Jersey",4970,NA,1096,2695,12,39,0,1037,22.1,54.2,0.2,0.8,0,20.9,77.9,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"75% or more P.O.C.","N/A"
"34011010200","Census Tract 102, Cumberland County, New Jersey",4979,44856,4016,248,33,67,0,405,80.7,5,0.7,1.3,0,8.1,19.3,1932,1328,604,68.74,31.26,99,1229,90,514,189,1743,7.5,14.9,9.8,"Less than 25% P.O.C.","Less than $51000"
"34011010301","Census Tract 103.01, Cumberland County, New Jersey",3123,73750,2056,369,44,0,0,558,65.8,11.8,1.4,0,0,17.9,34.2,977,799,178,81.78,18.22,99,700,89,89,188,789,12.4,50,19.2,"25% - 50% P.O.C.","$72000 - $96000"
"34011010302","Census Tract 103.02, Cumberland County, New Jersey",1107,52321,975,18,67,3,0,29,88.1,1.6,6.1,0.3,0,2.6,11.9,452,370,82,81.86,18.14,20,350,3,79,23,429,5.4,3.7,5.1,"Less than 25% P.O.C.","$51000 - $72000"
