"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"06081605400","Census Tract 6054, San Mateo County, California",6142,128795,3432,22,0,1288,0,1098,55.9,0.4,0,21,0,17.9,44.1,2583,1148,1435,44.44,55.56,116,1032,52,1383,168,2415,10.1,3.6,6.5,"25% - 50% P.O.C.","$108000 - $141000"
"06081605500","Census Tract 6055, San Mateo County, California",5469,110536,2881,93,0,1268,0,1051,52.7,1.7,0,23.2,0,19.2,47.3,2598,638,1960,24.56,75.44,21,617,52,1908,73,2525,3.3,2.7,2.8,"25% - 50% P.O.C.","$108000 - $141000"
"06081605600","Census Tract 6056, San Mateo County, California",6099,250001,3370,0,0,1986,22,290,55.3,0,0,32.6,0.4,4.8,44.7,1895,1744,151,92.03,7.97,307,1437,44,107,351,1544,17.6,29.1,18.5,"25% - 50% P.O.C.","$141000 or more"
"06081605700","Census Tract 6057, San Mateo County, California",5348,250001,3132,124,0,1619,0,176,58.6,2.3,0,30.3,0,3.3,41.4,1738,1645,93,94.65,5.35,260,1385,33,60,293,1445,15.8,35.5,16.9,"25% - 50% P.O.C.","$141000 or more"
"06081605800","Census Tract 6058, San Mateo County, California",2572,184625,1861,0,0,456,0,170,72.4,0,0,17.7,0,6.6,27.6,987,766,221,77.61,22.39,69,697,0,221,69,918,9,0,7,"25% - 50% P.O.C.","$141000 or more"
"06081605900","Census Tract 6059, San Mateo County, California",5880,101688,2386,68,17,1252,83,1641,40.6,1.2,0.3,21.3,1.4,27.9,59.4,2560,736,1824,28.75,71.25,16,720,107,1717,123,2437,2.2,5.9,4.8,"50% - 75% P.O.C.","$80000 - $108000"
"06081606000","Census Tract 6060, San Mateo County, California",5162,79031,1738,197,0,678,116,2227,33.7,3.8,0,13.1,2.2,43.1,66.3,2091,1028,1063,49.16,50.84,16,1012,237,826,253,1838,1.6,22.3,12.1,"50% - 75% P.O.C.","Less than $80000"
"06081606100","Census Tract 6061, San Mateo County, California",5378,100375,1217,83,0,740,633,2565,22.6,1.5,0,13.8,11.8,47.7,77.4,1359,845,514,62.18,37.82,168,677,195,319,363,996,19.9,37.9,26.7,"75% or more P.O.C.","$80000 - $108000"
"06081606200","Census Tract 6062, San Mateo County, California",7788,81231,1071,463,40,1381,208,4235,13.8,5.9,0.5,17.7,2.7,54.4,86.2,2219,899,1320,40.51,59.49,188,711,273,1047,461,1758,20.9,20.7,20.8,"75% or more P.O.C.","$80000 - $108000"
"06081606300","Census Tract 6063, San Mateo County, California",4110,92007,1796,107,15,1051,0,993,43.7,2.6,0.4,25.6,0,24.2,56.3,1805,918,887,50.86,49.14,44,874,126,761,170,1635,4.8,14.2,9.4,"50% - 75% P.O.C.","$80000 - $108000"
"06081606400","Census Tract 6064, San Mateo County, California",5134,167165,2896,16,0,1277,0,632,56.4,0.3,0,24.9,0,12.3,43.6,2413,978,1435,40.53,59.47,37,941,28,1407,65,2348,3.8,2,2.7,"25% - 50% P.O.C.","$141000 or more"
"06081606500","Census Tract 6065, San Mateo County, California",3501,250001,2318,40,0,620,1,282,66.2,1.1,0,17.7,0,8.1,33.8,1276,1152,124,90.28,9.72,110,1042,0,124,110,1166,9.5,0,8.6,"25% - 50% P.O.C.","$141000 or more"
"06081606600","Census Tract 6066, San Mateo County, California",3723,151369,1904,4,0,643,45,812,51.1,0.1,0,17.3,1.2,21.8,48.9,1404,755,649,53.77,46.23,73,682,25,624,98,1306,9.7,3.9,7,"25% - 50% P.O.C.","$141000 or more"
"06081606700","Census Tract 6067, San Mateo County, California",2455,144479,1524,0,0,638,0,113,62.1,0,0,26,0,4.6,37.9,977,782,195,80.04,19.96,49,733,5,190,54,923,6.3,2.6,5.5,"25% - 50% P.O.C.","$141000 or more"
"06081606800","Census Tract 6068, San Mateo County, California",3535,183173,2013,42,0,1311,0,59,56.9,1.2,0,37.1,0,1.7,43.1,1311,1032,279,78.72,21.28,42,990,0,279,42,1269,4.1,0,3.2,"25% - 50% P.O.C.","$141000 or more"
"06081606900","Census Tract 6069, San Mateo County, California",2898,183958,1510,72,0,811,60,258,52.1,2.5,0,28,2.1,8.9,47.9,963,812,151,84.32,15.68,48,764,9,142,57,906,5.9,6,5.9,"25% - 50% P.O.C.","$141000 or more"
"06081607000","Census Tract 6070, San Mateo County, California",3588,153125,1850,37,135,1030,0,267,51.6,1,3.8,28.7,0,7.4,48.4,1425,914,511,64.14,35.86,27,887,11,500,38,1387,3,2.2,2.7,"25% - 50% P.O.C.","$141000 or more"
"06081607100","Census Tract 6071, San Mateo County, California",3111,216037,1889,24,0,832,0,117,60.7,0.8,0,26.7,0,3.8,39.3,1078,961,117,89.15,10.85,67,894,25,92,92,986,7,21.4,8.5,"25% - 50% P.O.C.","$141000 or more"
"06081607200","Census Tract 6072, San Mateo County, California",4089,94688,1637,46,6,1103,68,1146,40,1.1,0.1,27,1.7,28,60,1619,365,1254,22.54,77.46,27,338,111,1143,138,1481,7.4,8.9,8.5,"50% - 75% P.O.C.","$80000 - $108000"
"06081607300","Census Tract 6073, San Mateo County, California",3642,177927,2111,0,0,823,0,461,58,0,0,22.6,0,12.7,42,1318,1091,227,82.78,17.22,21,1070,21,206,42,1276,1.9,9.3,3.2,"25% - 50% P.O.C.","$141000 or more"
"06081607400","Census Tract 6074, San Mateo County, California",4870,109355,2159,50,0,1228,0,1062,44.3,1,0,25.2,0,21.8,55.7,1996,959,1037,48.05,51.95,66,893,21,1016,87,1909,6.9,2,4.4,"50% - 75% P.O.C.","$108000 - $141000"
"06081607500","Census Tract 6075, San Mateo County, California",6150,133438,1918,213,0,2124,119,1466,31.2,3.5,0,34.5,1.9,23.8,68.8,2326,880,1446,37.83,62.17,47,833,82,1364,129,2197,5.3,5.7,5.5,"50% - 75% P.O.C.","$108000 - $141000"
"06081607600","Census Tract 6076, San Mateo County, California",3611,122614,1634,68,0,936,0,862,45.3,1.9,0,25.9,0,23.9,54.7,1275,829,446,65.02,34.98,63,766,69,377,132,1143,7.6,15.5,10.4,"50% - 75% P.O.C.","$108000 - $141000"
"06081607701","Census Tract 6077.01, San Mateo County, California",4396,107625,1089,27,20,881,571,1646,24.8,0.6,0.5,20,13,37.4,75.2,1207,724,483,59.98,40.02,142,582,88,395,230,977,19.6,18.2,19.1,"75% or more P.O.C.","$80000 - $108000"
"06081607702","Census Tract 6077.02, San Mateo County, California",3324,128068,781,102,7,630,367,1114,23.5,3.1,0.2,19,11,33.5,76.5,815,658,157,80.74,19.26,176,482,29,128,205,610,26.7,18.5,25.2,"75% or more P.O.C.","$108000 - $141000"
"06081607800","Census Tract 6078, San Mateo County, California",3380,138625,1397,63,0,901,131,672,41.3,1.9,0,26.7,3.9,19.9,58.7,1004,897,107,89.34,10.66,132,765,27,80,159,845,14.7,25.2,15.8,"50% - 75% P.O.C.","$108000 - $141000"
"06081607900","Census Tract 6079, San Mateo County, California",2988,109179,1684,71,0,904,0,206,56.4,2.4,0,30.3,0,6.9,43.6,1651,898,753,54.39,45.61,0,898,22,731,22,1629,0,2.9,1.3,"25% - 50% P.O.C.","$108000 - $141000"
"06081608001","Census Tract 6080.01, San Mateo County, California",3818,148676,1576,71,11,1706,23,251,41.3,1.9,0.3,44.7,0.6,6.6,58.7,1500,690,810,46,54,31,659,41,769,72,1428,4.5,5.1,4.8,"50% - 75% P.O.C.","$141000 or more"
"06081608002","Census Tract 6080.02, San Mateo County, California",3640,161847,1561,97,19,1492,0,260,42.9,2.7,0.5,41,0,7.1,57.1,1399,1150,249,82.2,17.8,30,1120,32,217,62,1337,2.6,12.9,4.4,"50% - 75% P.O.C.","$141000 or more"
"06081608004","Census Tract 6080.04, San Mateo County, California",8738,158494,2817,100,0,4435,0,977,32.2,1.1,0,50.8,0,11.2,67.8,3293,1169,2124,35.5,64.5,96,1073,79,2045,175,3118,8.2,3.7,5.3,"50% - 75% P.O.C.","$141000 or more"
"06081608013","Census Tract 6080.13, San Mateo County, California",4011,151506,1636,109,0,1909,0,258,40.8,2.7,0,47.6,0,6.4,59.2,1557,876,681,56.26,43.74,44,832,50,631,94,1463,5,7.3,6,"50% - 75% P.O.C.","$141000 or more"
"06081608023","Census Tract 6080.23, San Mateo County, California",2598,174063,869,57,2,1388,0,195,33.4,2.2,0.1,53.4,0,7.5,66.6,864,717,147,82.99,17.01,68,649,14,133,82,782,9.5,9.5,9.5,"50% - 75% P.O.C.","$141000 or more"
"06081608100","Census Tract 6081, San Mateo County, California",3775,140804,1440,176,21,1760,31,176,38.1,4.7,0.6,46.6,0.8,4.7,61.9,1393,957,436,68.7,31.3,40,917,45,391,85,1308,4.2,10.3,6.1,"50% - 75% P.O.C.","$108000 - $141000"
"06081608200","Census Tract 6082, San Mateo County, California",3833,167639,1628,34,0,1535,0,426,42.5,0.9,0,40,0,11.1,57.5,1330,875,455,65.79,34.21,94,781,43,412,137,1193,10.7,9.5,10.3,"50% - 75% P.O.C.","$141000 or more"
"06081608300","Census Tract 6083, San Mateo County, California",3584,162111,1015,184,0,1937,0,315,28.3,5.1,0,54,0,8.8,71.7,1354,817,537,60.34,39.66,59,758,26,511,85,1269,7.2,4.8,6.3,"50% - 75% P.O.C.","$141000 or more"
"06081608400","Census Tract 6084, San Mateo County, California",6030,128646,1297,172,0,2239,127,1805,21.5,2.9,0,37.1,2.1,29.9,78.5,2202,856,1346,38.87,61.13,129,727,142,1204,271,1931,15.1,10.5,12.3,"75% or more P.O.C.","$108000 - $141000"
"06081608501","Census Tract 6085.01, San Mateo County, California",5110,146985,2355,50,13,984,42,1171,46.1,1,0.3,19.3,0.8,22.9,53.9,1701,1011,690,59.44,40.56,113,898,27,663,140,1561,11.2,3.9,8.2,"50% - 75% P.O.C.","$141000 or more"
"06081608502","Census Tract 6085.02, San Mateo County, California",2675,129226,1188,39,12,826,46,459,44.4,1.5,0.4,30.9,1.7,17.2,55.6,1137,604,533,53.12,46.88,8,596,12,521,20,1117,1.3,2.3,1.8,"50% - 75% P.O.C.","$108000 - $141000"
"06081608600","Census Tract 6086, San Mateo County, California",4614,131161,1781,57,0,1684,160,727,38.6,1.2,0,36.5,3.5,15.8,61.4,1807,724,1083,40.07,59.93,47,677,71,1012,118,1689,6.5,6.6,6.5,"50% - 75% P.O.C.","$108000 - $141000"
"06081608700","Census Tract 6087, San Mateo County, California",6999,148839,4029,75,0,1716,15,861,57.6,1.1,0,24.5,0.2,12.3,42.4,2528,1807,721,71.48,28.52,78,1729,16,705,94,2434,4.3,2.2,3.7,"25% - 50% P.O.C.","$141000 or more"
"06081608800","Census Tract 6088, San Mateo County, California",6328,218583,3894,17,20,1573,0,552,61.5,0.3,0.3,24.9,0,8.7,38.5,2152,2013,139,93.54,6.46,117,1896,0,139,117,2035,5.8,0,5.4,"25% - 50% P.O.C.","$141000 or more"
"06081608900","Census Tract 6089, San Mateo County, California",6948,143295,3540,23,16,2154,82,846,50.9,0.3,0.2,31,1.2,12.2,49.1,2975,1169,1806,39.29,60.71,71,1098,80,1726,151,2824,6.1,4.4,5.1,"25% - 50% P.O.C.","$141000 or more"
"06081609000","Census Tract 6090, San Mateo County, California",2470,118080,1554,103,25,350,0,298,62.9,4.2,1,14.2,0,12.1,37.1,957,663,294,69.28,30.72,37,626,20,274,57,900,5.6,6.8,6,"25% - 50% P.O.C.","$108000 - $141000"
"06081609100","Census Tract 6091, San Mateo County, California",1534,145000,976,14,2,198,0,139,63.6,0.9,0.1,12.9,0,9.1,36.4,548,441,107,80.47,19.53,69,372,8,99,77,471,15.6,7.5,14.1,"25% - 50% P.O.C.","$141000 or more"
"06081609201","Census Tract 6092.01, San Mateo County, California",3628,160708,2750,26,0,398,0,221,75.8,0.7,0,11,0,6.1,24.2,1497,954,543,63.73,36.27,58,896,0,543,58,1439,6.1,0,3.9,"Less than 25% P.O.C.","$141000 or more"
"06081609202","Census Tract 6092.02, San Mateo County, California",4838,117045,2555,106,0,1115,40,827,52.8,2.2,0,23,0.8,17.1,47.2,1922,685,1237,35.64,64.36,24,661,72,1165,96,1826,3.5,5.8,5,"25% - 50% P.O.C.","$108000 - $141000"
"06081609300","Census Tract 6093, San Mateo County, California",3431,185893,2554,0,0,291,0,374,74.4,0,0,8.5,0,10.9,25.6,1187,941,246,79.28,20.72,93,848,10,236,103,1084,9.9,4.1,8.7,"25% - 50% P.O.C.","$141000 or more"
"06081609400","Census Tract 6094, San Mateo County, California",3359,220694,2676,0,0,337,0,131,79.7,0,0,10,0,3.9,20.3,1095,938,157,85.66,14.34,90,848,12,145,102,993,9.6,7.6,9.3,"Less than 25% P.O.C.","$141000 or more"
"06081609500","Census Tract 6095, San Mateo County, California",4930,224188,3111,0,0,982,0,638,63.1,0,0,19.9,0,12.9,36.9,1677,1461,216,87.12,12.88,160,1301,0,216,160,1517,11,0,9.5,"25% - 50% P.O.C.","$141000 or more"
"06081609601","Census Tract 6096.01, San Mateo County, California",3363,238846,2273,66,0,596,0,135,67.6,2,0,17.7,0,4,32.4,1234,948,286,76.82,23.18,103,845,0,286,103,1131,10.9,0,8.3,"25% - 50% P.O.C.","$141000 or more"
"06081609602","Census Tract 6096.02, San Mateo County, California",1803,198929,1240,0,0,321,0,137,68.8,0,0,17.8,0,7.6,31.2,666,589,77,88.44,11.56,52,537,0,77,52,614,8.8,0,7.8,"25% - 50% P.O.C.","$141000 or more"
"06081609603","Census Tract 6096.03, San Mateo County, California",5226,189914,3890,31,0,668,0,309,74.4,0.6,0,12.8,0,5.9,25.6,2038,1799,239,88.27,11.73,74,1725,0,239,74,1964,4.1,0,3.6,"25% - 50% P.O.C.","$141000 or more"
"06081609700","Census Tract 6097, San Mateo County, California",4936,248667,3930,49,0,296,0,432,79.6,1,0,6,0,8.8,20.4,1706,1523,183,89.27,10.73,131,1392,0,183,131,1575,8.6,0,7.7,"Less than 25% P.O.C.","$141000 or more"
"06081609800","Census Tract 6098, San Mateo County, California",4884,148333,3342,66,0,504,0,791,68.4,1.4,0,10.3,0,16.2,31.6,1704,1334,370,78.29,21.71,115,1219,15,355,130,1574,8.6,4.1,7.6,"25% - 50% P.O.C.","$141000 or more"
"06081609900","Census Tract 6099, San Mateo County, California",3206,196739,2543,0,20,52,45,413,79.3,0,0.6,1.6,1.4,12.9,20.7,1102,963,139,87.39,12.61,73,890,42,97,115,987,7.6,30.2,10.4,"Less than 25% P.O.C.","$141000 or more"
"06081610000","Census Tract 6100, San Mateo County, California",4985,134398,3046,42,8,672,0,1083,61.1,0.8,0.2,13.5,0,21.7,38.9,2041,946,1095,46.35,53.65,97,849,18,1077,115,1926,10.3,1.6,5.6,"25% - 50% P.O.C.","$108000 - $141000"
"06081610100","Census Tract 6101, San Mateo County, California",2544,82768,1149,80,21,138,0,1066,45.2,3.1,0.8,5.4,0,41.9,54.8,979,449,530,45.86,54.14,21,428,60,470,81,898,4.7,11.3,8.3,"50% - 75% P.O.C.","$80000 - $108000"
"06081610201","Census Tract 6102.01, San Mateo County, California",5568,60658,900,238,0,406,44,3853,16.2,4.3,0,7.3,0.8,69.2,83.8,1788,417,1371,23.32,76.68,136,281,195,1176,331,1457,32.6,14.2,18.5,"75% or more P.O.C.","Less than $80000"
"06081610202","Census Tract 6102.02, San Mateo County, California",4013,136103,1790,169,8,801,15,1049,44.6,4.2,0.2,20,0.4,26.1,55.4,1721,26,1695,1.51,98.49,0,26,39,1656,39,1682,0,2.3,2.3,"50% - 75% P.O.C.","$108000 - $141000"
"06081610203","Census Tract 6102.03, San Mateo County, California",3878,65161,310,39,0,115,183,3161,8,1,0,3,4.7,81.5,92,1076,120,956,11.15,88.85,29,91,215,741,244,832,24.2,22.5,22.7,"75% or more P.O.C.","Less than $80000"
"06081610302","Census Tract 6103.02, San Mateo County, California",3751,107885,1463,31,12,642,60,1497,39,0.8,0.3,17.1,1.6,39.9,61,1282,734,548,57.25,42.75,83,651,17,531,100,1182,11.3,3.1,7.8,"50% - 75% P.O.C.","$80000 - $108000"
"06081610303","Census Tract 6103.03, San Mateo County, California",8045,189634,3059,61,40,3719,79,379,38,0.8,0.5,46.2,1,4.7,62,3320,2247,1073,67.68,32.32,87,2160,74,999,161,3159,3.9,6.9,4.8,"50% - 75% P.O.C.","$141000 or more"
"06081610304","Census Tract 6103.04, San Mateo County, California",4416,145855,2176,38,0,1425,0,537,49.3,0.9,0,32.3,0,12.2,50.7,1877,1421,456,75.71,24.29,46,1375,12,444,58,1819,3.2,2.6,3.1,"50% - 75% P.O.C.","$141000 or more"
"06081610400","Census Tract 6104, San Mateo County, California",6049,71250,1290,138,8,390,230,3905,21.3,2.3,0.1,6.4,3.8,64.6,78.7,1698,708,990,41.7,58.3,73,635,312,678,385,1313,10.3,31.5,22.7,"75% or more P.O.C.","Less than $80000"
"06081610500","Census Tract 6105, San Mateo County, California",5245,73036,620,32,0,153,0,4385,11.8,0.6,0,2.9,0,83.6,88.2,1370,832,538,60.73,39.27,259,573,205,333,464,906,31.1,38.1,33.9,"75% or more P.O.C.","Less than $80000"
"06081610601","Census Tract 6106.01, San Mateo County, California",5432,61602,499,66,0,358,0,4389,9.2,1.2,0,6.6,0,80.8,90.8,1609,522,1087,32.44,67.56,159,363,149,938,308,1301,30.5,13.7,19.1,"75% or more P.O.C.","Less than $80000"
"06081610602","Census Tract 6106.02, San Mateo County, California",3695,138375,1423,76,9,310,0,1776,38.5,2.1,0.2,8.4,0,48.1,61.5,1204,820,384,68.11,31.89,56,764,104,280,160,1044,6.8,27.1,13.3,"50% - 75% P.O.C.","$108000 - $141000"
"06081610700","Census Tract 6107, San Mateo County, California",5801,107779,2648,26,4,652,80,2244,45.6,0.4,0.1,11.2,1.4,38.7,54.4,2109,875,1234,41.49,58.51,27,848,155,1079,182,1927,3.1,12.6,8.6,"50% - 75% P.O.C.","$80000 - $108000"
"06081610800","Census Tract 6108, San Mateo County, California",4871,70938,1278,163,0,428,0,2869,26.2,3.3,0,8.8,0,58.9,73.8,1640,254,1386,15.49,84.51,0,254,230,1156,230,1410,0,16.6,14,"50% - 75% P.O.C.","Less than $80000"
"06081610900","Census Tract 6109, San Mateo County, California",7137,68269,2446,52,22,443,0,3994,34.3,0.7,0.3,6.2,0,56,65.7,2528,639,1889,25.28,74.72,52,587,247,1642,299,2229,8.1,13.1,11.8,"50% - 75% P.O.C.","Less than $80000"
"06081611000","Census Tract 6110, San Mateo County, California",6965,136075,3205,108,0,656,0,2754,46,1.6,0,9.4,0,39.5,54,2381,1244,1137,52.25,47.75,110,1134,89,1048,199,2182,8.8,7.8,8.4,"50% - 75% P.O.C.","$108000 - $141000"
"06081611100","Census Tract 6111, San Mateo County, California",6453,178578,4763,4,101,795,65,546,73.8,0.1,1.6,12.3,1,8.5,26.2,2331,2045,286,87.73,12.27,171,1874,17,269,188,2143,8.4,5.9,8.1,"25% - 50% P.O.C.","$141000 or more"
"06081611200","Census Tract 6112, San Mateo County, California",2816,173125,1867,62,0,262,0,496,66.3,2.2,0,9.3,0,17.6,33.7,1045,888,157,84.98,15.02,48,840,24,133,72,973,5.4,15.3,6.9,"25% - 50% P.O.C.","$141000 or more"
"06081611300","Census Tract 6113, San Mateo County, California",5377,131086,3548,11,0,513,0,1094,66,0.2,0,9.5,0,20.3,34,1991,1339,652,67.25,32.75,77,1262,42,610,119,1872,5.8,6.4,6,"25% - 50% P.O.C.","$108000 - $141000"
"06081611400","Census Tract 6114, San Mateo County, California",4332,250001,3061,44,0,846,14,224,70.7,1,0,19.5,0.3,5.2,29.3,1302,1209,93,92.86,7.14,161,1048,7,86,168,1134,13.3,7.5,12.9,"25% - 50% P.O.C.","$141000 or more"
"06081611500","Census Tract 6115, San Mateo County, California",2836,250001,1905,13,0,637,10,91,67.2,0.5,0,22.5,0.4,3.2,32.8,913,856,57,93.76,6.24,91,765,18,39,109,804,10.6,31.6,11.9,"25% - 50% P.O.C.","$141000 or more"
"06081611600","Census Tract 6116, San Mateo County, California",2451,220859,1667,53,9,381,0,211,68,2.2,0.4,15.5,0,8.6,32,779,665,114,85.37,14.63,68,597,0,114,68,711,10.2,0,8.7,"25% - 50% P.O.C.","$141000 or more"
"06081611700","Census Tract 6117, San Mateo County, California",5801,65613,613,951,0,182,622,3265,10.6,16.4,0,3.1,10.7,56.3,89.4,1451,656,795,45.21,54.79,267,389,114,681,381,1070,40.7,14.3,26.3,"75% or more P.O.C.","Less than $80000"
"06081611800","Census Tract 6118, San Mateo County, California",4479,68083,179,801,0,171,538,2684,4,17.9,0,3.8,12,59.9,96,951,635,316,66.77,33.23,192,443,175,141,367,584,30.2,55.4,38.6,"75% or more P.O.C.","Less than $80000"
"06081611900","Census Tract 6119, San Mateo County, California",10368,100038,1519,1458,10,636,293,6020,14.7,14.1,0.1,6.1,2.8,58.1,85.3,2720,1466,1254,53.9,46.1,287,1179,474,780,761,1959,19.6,37.8,28,"75% or more P.O.C.","$80000 - $108000"
"06081612000","Census Tract 6120, San Mateo County, California",7091,71234,269,601,0,305,394,5307,3.8,8.5,0,4.3,5.6,74.8,96.2,1590,836,754,52.58,47.42,300,536,294,460,594,996,35.9,39,37.4,"75% or more P.O.C.","Less than $80000"
"06081612100","Census Tract 6121, San Mateo County, California",8646,57627,1606,368,0,731,122,5557,18.6,4.3,0,8.5,1.4,64.3,81.4,2824,403,2421,14.27,85.73,34,369,401,2020,435,2389,8.4,16.6,15.4,"75% or more P.O.C.","Less than $80000"
"06081612500","Census Tract 6125, San Mateo County, California",4470,153700,3061,144,0,624,0,478,68.5,3.2,0,14,0,10.7,31.5,1860,718,1142,38.6,61.4,79,639,14,1128,93,1767,11,1.2,5,"25% - 50% P.O.C.","$141000 or more"
"06081612600","Census Tract 6126, San Mateo County, California",4538,128429,3377,5,0,795,2,167,74.4,0.1,0,17.5,0,3.7,25.6,2074,590,1484,28.45,71.55,0,590,21,1463,21,2053,0,1.4,1,"25% - 50% P.O.C.","$108000 - $141000"
"06081612700","Census Tract 6127, San Mateo County, California",2219,250001,1872,3,0,126,0,111,84.4,0.1,0,5.7,0,5,15.6,779,701,78,89.99,10.01,68,633,21,57,89,690,9.7,26.9,11.4,"Less than 25% P.O.C.","$141000 or more"
"06081612800","Census Tract 6128, San Mateo County, California",3591,250001,2894,2,0,262,4,159,80.6,0.1,0,7.3,0.1,4.4,19.4,1062,968,94,91.15,8.85,218,750,10,84,228,834,22.5,10.6,21.5,"Less than 25% P.O.C.","$141000 or more"
"06081612900","Census Tract 6129, San Mateo County, California",4788,187292,3422,93,0,806,0,254,71.5,1.9,0,16.8,0,5.3,28.5,1772,1325,447,74.77,25.23,67,1258,31,416,98,1674,5.1,6.9,5.5,"25% - 50% P.O.C.","$141000 or more"
"06081613000","Census Tract 6130, San Mateo County, California",3774,140625,2481,2,0,815,0,257,65.7,0.1,0,21.6,0,6.8,34.3,1386,956,430,68.98,31.02,112,844,14,416,126,1260,11.7,3.3,9.1,"25% - 50% P.O.C.","$108000 - $141000"
"06081613200","Census Tract 6132, San Mateo County, California",7148,237163,5894,17,3,472,0,456,82.5,0.2,0,6.6,0,6.4,17.5,2489,2049,440,82.32,17.68,186,1863,14,426,200,2289,9.1,3.2,8,"Less than 25% P.O.C.","$141000 or more"
"06081613300","Census Tract 6133, San Mateo County, California",2970,250001,2227,52,0,272,0,294,75,1.8,0,9.2,0,9.9,25,933,884,49,94.75,5.25,128,756,10,39,138,795,14.5,20.4,14.8,"25% - 50% P.O.C.","$141000 or more"
"06081613400","Census Tract 6134, San Mateo County, California",3154,250001,2604,0,0,163,0,288,82.6,0,0,5.2,0,9.1,17.4,1093,912,181,83.44,16.56,65,847,28,153,93,1000,7.1,15.5,8.5,"Less than 25% P.O.C.","$141000 or more"
"06081613501","Census Tract 6135.01, San Mateo County, California",5341,133413,2779,24,3,289,3,2149,52,0.4,0.1,5.4,0.1,40.2,48,1541,1095,446,71.06,28.94,155,940,162,284,317,1224,14.2,36.3,20.6,"25% - 50% P.O.C.","$108000 - $141000"
"06081613502","Census Tract 6135.02, San Mateo County, California",6519,158333,5120,38,0,313,2,875,78.5,0.6,0,4.8,0,13.4,21.5,2404,1991,413,82.82,17.18,68,1923,0,413,68,2336,3.4,0,2.8,"Less than 25% P.O.C.","$141000 or more"
"06081613600","Census Tract 6136, San Mateo County, California",6108,105066,4376,17,37,140,0,1043,71.6,0.3,0.6,2.3,0,17.1,28.4,2272,1779,493,78.3,21.7,130,1649,54,439,184,2088,7.3,11,8.1,"25% - 50% P.O.C.","$80000 - $108000"
"06081613700","Census Tract 6137, San Mateo County, California",8999,137446,5818,25,0,517,60,2371,64.7,0.3,0,5.7,0.7,26.3,35.3,3631,2598,1033,71.55,28.45,113,2485,134,899,247,3384,4.3,13,6.8,"25% - 50% P.O.C.","$108000 - $141000"
"06081613800","Census Tract 6138, San Mateo County, California",3944,147545,3259,24,0,54,9,407,82.6,0.6,0,1.4,0.2,10.3,17.4,1368,1006,362,73.54,26.46,89,917,0,362,89,1279,8.8,0,6.5,"Less than 25% P.O.C.","$141000 or more"
"06081613900","Census Tract 6139, San Mateo County, California",7097,207083,4161,268,151,1489,71,595,58.6,3.8,2.1,21,1,8.4,41.4,2231,1478,753,66.25,33.75,172,1306,55,698,227,2004,11.6,7.3,10.2,"25% - 50% P.O.C.","$141000 or more"
"06081614000","Census Tract 6140, San Mateo County, California",5695,139828,1524,36,0,2420,88,1217,26.8,0.6,0,42.5,1.5,21.4,73.2,1818,1297,521,71.34,28.66,209,1088,51,470,260,1558,16.1,9.8,14.3,"50% - 75% P.O.C.","$108000 - $141000"
"06081984300","Census Tract 9843, San Mateo County, California",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"06081990100","Census Tract 9901, San Mateo County, California",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"06085500100","Census Tract 5001, Santa Clara County, California",8306,104830,1107,231,6,1996,0,4595,13.3,2.8,0.1,24,0,55.3,86.7,2617,1158,1459,44.25,55.75,126,1032,208,1251,334,2283,10.9,14.3,12.8,"75% or more P.O.C.","$80000 - $108000"
"06085500200","Census Tract 5002, Santa Clara County, California",5969,126923,1810,405,95,1178,0,2208,30.3,6.8,1.6,19.7,0,37,69.7,2018,583,1435,28.89,71.11,32,551,86,1349,118,1900,5.5,6,5.8,"50% - 75% P.O.C.","$108000 - $141000"
"06085500300","Census Tract 5003, Santa Clara County, California",3788,121543,1477,202,15,625,15,1199,39,5.3,0.4,16.5,0.4,31.7,61,1502,725,777,48.27,51.73,28,697,36,741,64,1438,3.9,4.6,4.3,"50% - 75% P.O.C.","$108000 - $141000"
"06085500400","Census Tract 5004, Santa Clara County, California",2657,92284,1038,135,12,289,0,1024,39.1,5.1,0.5,10.9,0,38.5,60.9,1045,360,685,34.45,65.55,41,319,33,652,74,971,11.4,4.8,7.1,"50% - 75% P.O.C.","$80000 - $108000"
"06085500500","Census Tract 5005, Santa Clara County, California",5500,133162,3135,189,30,865,0,1130,57,3.4,0.5,15.7,0,20.5,43,2093,1361,732,65.03,34.97,32,1329,55,677,87,2006,2.4,7.5,4.2,"25% - 50% P.O.C.","$108000 - $141000"
